timestamp,open,high,low,close,volume,FGI,catigorization 
04/07/2019,11940,12000,11055,11145.67,66512.22189,76,Extreme Greed
05/07/2019,11145.67,11406.83,10796.44,10970.73,63534.35058,67,Greed
06/07/2019,10982.41,11665,10964.51,11256.49,51469.49633,72,Greed
07/07/2019,11256.45,11538,11094.37,11406.24,38884.7956,67,Greed
08/07/2019,11410,12338.03,11220,12238.6,52182.36722,74,Greed
09/07/2019,12238.6,12794.73,12068,12543.41,78442.13034,84,Extreme Greed
10/07/2019,12548.51,13147.08,11569,12108.37,109246.045,83,Extreme Greed
11/07/2019,12108.11,12111.73,11000,11342.89,87506.46106,62,Greed
12/07/2019,11342.88,11885,11073,11757.22,56321.85828,33,Fear
13/07/2019,11757.22,11799.98,10830,11355.76,54245.59455,65,Greed
14/07/2019,11355.78,11452,10103,10174.18,72517.57924,61,Greed
15/07/2019,10174.18,11100,9860,10838.72,81922.42633,16,Extreme Fear
16/07/2019,10833.78,11028,9350.01,9439.59,97219.44341,34,Fear
17/07/2019,9430.17,9957,9060,9667.92,84942.67272,19,Extreme Fear
18/07/2019,9668.86,10788,9252,10627.16,80283.31025,40,Fear
19/07/2019,10628.64,10769.71,10121.84,10504.29,56546.93213,42,Fear
20/07/2019,10505.78,11068.99,10350,10740.23,47331.89985,34,Fear
21/07/2019,10740.27,10817.9,10288,10589.45,38834.28794,42,Fear
22/07/2019,10590.15,10683.16,10100,10340.31,40467.95484,42,Fear
23/07/2019,10343.08,10343.97,9822,9864.91,47624.37071,40,Fear
24/07/2019,9864.78,9937,9525,9763.28,43475.38038,20,Extreme Fear
25/07/2019,9763.4,10175,9720.03,9879.87,37873.35473,42,Fear
26/07/2019,9882.15,9889.98,9637,9824,27167.46322,24,Extreme Fear
27/07/2019,9824,10188.66,9333,9476.52,43809.7783,47,Neutral
28/07/2019,9478.92,9594.99,9165,9541.54,29401.02294,16,Extreme Fear
29/07/2019,9541.54,9729,9395,9507.64,29021.93741,19,Extreme Fear
30/07/2019,9509.07,9714.28,9402,9574.21,32536.36883,22,Extreme Fear
31/07/2019,9575,10109.8,9555,10080.53,39515.35456,31,Fear
01/08/2019,10080.53,10467.86,9863.46,10374.99,41727.63703,57,Greed
02/08/2019,10375,10670,10281.35,10523.75,42990.44422,61,Greed
03/08/2019,10523.75,10904.77,10497.93,10816.86,33802.31882,61,Greed
04/08/2019,10816.86,11040,10552,10929.23,39924.74514,62,Greed
05/08/2019,10929.99,11937.52,10927.8,11828.8,65153.67371,64,Greed
06/08/2019,11830,12330.7,11226.7,11481.69,76705.38988,66,Greed
07/08/2019,11481.69,12141.17,11382.84,11975.03,69173.39035,45,Fear
08/08/2019,11975.04,12060,11521,11999.77,51207.25717,61,Greed
09/08/2019,11994.17,12045.68,11700,11879.99,39427.15259,60,Greed
10/08/2019,11879.98,11985,11270,11309.31,42633.08705,59,Greed
11/08/2019,11309.24,11600,11112.11,11549.97,26772.90691,45,Fear
12/08/2019,11539.08,11577.89,11235.32,11396.08,17568.22708,48,Neutral
13/08/2019,11398.35,11456.16,10788.45,10892.71,33234.72968,45,Fear
14/08/2019,10893.36,10897.48,9928.1,10050.37,54451.8475,11,Extreme Fear
15/08/2019,10055.16,10460,9911,10293.93,38174.45112,13,Extreme Fear
16/08/2019,10296.77,10536.03,9750,10331.54,51758.14292,31,Fear
17/08/2019,10331.15,10465.14,10000,10216.02,29000.5812,20,Extreme Fear
18/08/2019,10216.05,10500,10080,10306.78,24085.39517,14,Extreme Fear
19/08/2019,10306.17,10930,10258.6,10915.54,37243.31922,30,Fear
20/08/2019,10914.73,10949.96,10560,10760.51,32298.92168,39,Fear
21/08/2019,10760.51,10804.13,9858,10142.57,47355.71928,11,Extreme Fear
22/08/2019,10140.82,10242,9762,10099.88,34059.64274,5,Extreme Fear
23/08/2019,10099.9,10445,10019.79,10389.55,27550.33617,33,Fear
24/08/2019,10388.16,10419.42,9890,10134.35,27692.45684,39,Fear
25/08/2019,10134.61,10333,9906.97,10142.69,26271.6574,33,Fear
26/08/2019,10142.69,10604,10137.93,10372.25,41687.5116,41,Fear
27/08/2019,10373.6,10391.08,10051.08,10185.05,28402.77538,30,Fear
28/08/2019,10185.69,10299,9601.01,9721,42110.55538,32,Fear
29/08/2019,9721,9724,9320,9498.44,35532.69491,20,Extreme Fear
30/08/2019,9499.01,9696,9350.41,9584.54,26834.3181,24,Extreme Fear
31/08/2019,9582.76,9684.51,9420.75,9587.47,17130.29007,20,Extreme Fear
01/09/2019,9588.74,9830,9520,9724.98,19545.40484,24,Extreme Fear
02/09/2019,9723.59,10450,9712.5,10340,44740.24809,28,Fear
03/09/2019,10340,10773,10272,10615.28,47998.37678,41,Fear
04/09/2019,10611.85,10799,10369.89,10567.02,43943.88903,43,Fear
05/09/2019,10565.92,10900,10450,10564.49,33970.96064,41,Fear
06/09/2019,10563.13,10905.87,10150,10298.73,58799.64096,43,Fear
07/09/2019,10298.71,10558,10288.57,10455.88,27637.87739,39,Fear
08/09/2019,10455.9,10592.5,10208,10381.18,23984.67202,43,Fear
09/09/2019,10381.24,10480,10068.5,10303.12,39835.72761,41,Fear
10/09/2019,10302.58,10384.99,9953,10098.15,28915.41223,41,Fear
11/09/2019,10098.19,10293,9880,10158.33,31953.82456,38,Fear
12/09/2019,10158.75,10448.81,10040,10415.01,34511.16276,39,Fear
13/09/2019,10415.01,10439,10153,10342.06,30280.33978,38,Fear
14/09/2019,10344.13,10419.99,10222.33,10335.02,23621.53352,39,Fear
15/09/2019,10332.81,10360,10252.15,10302.01,18047.65401,38,Fear
16/09/2019,10303.34,10355,10078,10251.31,28971.40166,38,Fear
17/09/2019,10249.68,10275,10128.01,10187.82,22914.32456,41,Fear
18/09/2019,10187.48,10258.02,10100,10156.99,24250.2493,38,Fear
19/09/2019,10156.41,10325,9653,10244.29,44826.28258,31,Fear
20/09/2019,10243.7,10281,10061.39,10168.59,25088.49107,41,Fear
21/09/2019,10167.92,10176.7,9900,9986.39,20544.1752,37,Fear
22/09/2019,9985.15,10089,9853.97,10028.87,22049.27526,37,Fear
23/09/2019,10028.05,10049.99,9615.77,9702.25,31937.23236,41,Fear
24/09/2019,9702.2,9794.99,7800,8493.14,94007.3452,39,Fear
25/09/2019,8497.55,8730,8215.64,8430.05,60783.89226,15,Extreme Fear
26/09/2019,8430.05,8465.99,7750,8063.73,67930.85375,12,Extreme Fear
27/09/2019,8063.49,8265,7852.15,8177.91,43882.92463,24,Extreme Fear
28/09/2019,8177.47,8315,8001.09,8198.81,34473.60517,32,Fear
29/09/2019,8199.38,8229.13,7890,8043.82,31544.21139,33,Fear
30/09/2019,8043.04,8337.26,7710,8289.34,55865.48726,27,Fear
01/10/2019,8289.97,8500,8173.05,8292.44,43479.58742,38,Fear
02/10/2019,8292.67,8373.91,8151.22,8359.94,26243.38664,39,Fear
03/10/2019,8360,8393,8060,8223.96,30488.28406,37,Fear
04/10/2019,8224.43,8232.41,8005,8137.13,26476.3304,30,Fear
05/10/2019,8137.09,8183.41,8012.98,8126.19,21907.61556,31,Fear
06/10/2019,8127.55,8153.87,7785,7854.25,34676.10405,32,Fear
07/10/2019,7855.3,8299.92,7762,8190.09,52202.0723,27,Fear
08/10/2019,8190.82,8325,8088.75,8168.39,35452.65742,39,Fear
09/10/2019,8170.79,8670,8115,8560.74,55038.70438,37,Fear
10/10/2019,8562.15,8644,8414.52,8558.03,39137.94617,41,Fear
11/10/2019,8557.82,8779.51,8212.38,8258.5,50405.28442,39,Fear
12/10/2019,8257.95,8400,8250,8300.09,21339.3341,38,Fear
13/10/2019,8301.98,8451.37,8160,8275.01,27840.73995,38,Fear
14/10/2019,8275.24,8388.85,8203,8348.2,29810.66325,37,Fear
15/10/2019,8346.86,8403,8090,8159.29,32773.06248,39,Fear
16/10/2019,8159.3,8181.16,7917,7991.74,34733.59397,40,Fear
17/10/2019,7995.02,8124.92,7929.03,8070.58,29656.94916,40,Fear
18/10/2019,8070.71,8115,7816.01,7947.01,31353.18142,40,Fear
19/10/2019,7946.89,8098.1,7866.92,7948.01,26627.88939,41,Fear
20/10/2019,7949.87,8297,7870,8223.35,34286.45265,37,Fear
21/10/2019,8223.35,8333,8142.03,8197.27,30448.67954,37,Fear
22/10/2019,8197.28,8297.99,8000,8020,34651.82866,39,Fear
23/10/2019,8020.06,8047.59,7300,7466.62,63897.4571,33,Fear
24/10/2019,7468.47,7503.68,7337.99,7412.41,32714.38327,20,Extreme Fear
25/10/2019,7412.41,8799,7361,8655.02,90748.21817,24,Extreme Fear
26/10/2019,8655.88,10370,8470.38,9230,162588.5854,53,Neutral
27/10/2019,9230,9794.98,9074.34,9529.93,93833.5416,50,Neutral
28/10/2019,9528.23,9902.1,9160,9205.14,80174.21732,52,Neutral
29/10/2019,9204.45,9550,9072,9407.62,64158.46245,54,Neutral
30/10/2019,9407.62,9409.84,9001.01,9154.72,55241.78643,53,Neutral
31/10/2019,9154.02,9405,8913,9140.85,54376.0249,50,Neutral
01/11/2019,9140.86,9279,9030,9231.61,43594.81412,49,Neutral
02/11/2019,9231.4,9373.74,9186.21,9289.52,28923.06083,51,Neutral
03/11/2019,9289.85,9362.57,9066.14,9194.71,27894.37828,56,Greed
04/11/2019,9196.46,9513.68,9115.84,9393.35,45894.45628,49,Neutral
05/11/2019,9392.4,9454.95,9175.76,9308.66,45935.87367,54,Neutral
06/11/2019,9307.73,9440.91,9250.01,9339.05,37336.17037,53,Neutral
07/11/2019,9339.16,9375,9101,9216.2,39117.47085,54,Neutral
08/11/2019,9214,9261,8696,8773.73,62107.28924,42,Fear
09/11/2019,8773.74,8880,8724.88,8809.41,29469.48141,38,Fear
10/11/2019,8809.18,9147.19,8750,9039.47,34422.0298,39,Fear
11/11/2019,9040.16,9072.32,8618.68,8733.27,44888.05355,40,Fear
12/11/2019,8733.36,8888,8567.6,8821.94,40366.62947,39,Fear
13/11/2019,8821.91,8844.99,8702,8777.12,26810.11692,38,Fear
14/11/2019,8777.54,8800,8582.6,8646.68,33468.46896,41,Fear
15/11/2019,8646.38,8790,8400,8471.73,46087.41775,38,Fear
16/11/2019,8471.62,8543,8400,8491.02,20902.29975,41,Fear
17/11/2019,8490.74,8635,8350.68,8502.4,27009.03708,38,Fear
18/11/2019,8502.87,8503.52,8060,8187.17,43017.69094,38,Fear
19/11/2019,8186.5,8218.63,8003,8133.64,43556.06103,32,Fear
20/11/2019,8133.83,8264.29,8038.4,8098.01,32466.23098,32,Fear
21/11/2019,8098.56,8134.73,7500,7627.74,58418.78026,30,Fear
22/11/2019,7627.79,7750,6790,7268.23,126603.1403,20,Extreme Fear
23/11/2019,7268.23,7344.48,7080.01,7311.57,50449.89476,23,Extreme Fear
24/11/2019,7311.1,7330.39,6861,6903.28,67890.20648,21,Extreme Fear
25/11/2019,6900.23,7377.69,6515,7109.57,119645.7352,17,Extreme Fear
26/11/2019,7109.99,7340,7017.48,7156.14,65722.39769,21,Extreme Fear
27/11/2019,7154.75,7655,6840,7508.52,92452.87349,20,Extreme Fear
28/11/2019,7507.9,7643,7360,7419.49,56933.98111,32,Fear
29/11/2019,7418.52,7850,7362.3,7739.68,60745.30087,31,Fear
30/11/2019,7740.99,7810,7441,7541.89,46989.43362,38,Fear
01/12/2019,7540.63,7541.85,7210,7390.89,60769.34231,25,Extreme Fear
02/12/2019,7391.5,7420.56,7151.1,7294.28,46330.25604,28,Fear
03/12/2019,7294.42,7400,7241.35,7292.71,33149.47749,28,Fear
04/12/2019,7292.71,7750,7067,7194.32,83153.70159,24,Extreme Fear
05/12/2019,7194.59,7485,7150,7389,59306.67886,21,Extreme Fear
06/12/2019,7389,7590.03,7305,7527.47,48189.08794,29,Fear
07/12/2019,7527.8,7619.62,7470.16,7488.21,31498.68417,32,Fear
08/12/2019,7487.31,7564,7374.86,7510.11,29856.89763,28,Fear
09/12/2019,7510.11,7650,7273,7338.64,46621.88749,32,Fear
10/12/2019,7338.64,7407.6,7157.1,7224.13,49723.76214,26,Fear
11/12/2019,7224.15,7275.5,7125.66,7210,30093.09194,20,Extreme Fear
12/12/2019,7210,7295,7080.3,7198.08,42288.60093,23,Extreme Fear
13/12/2019,7197.76,7309.05,7190.76,7258.48,27609.8738,22,Extreme Fear
14/12/2019,7257.37,7271.77,7012,7064.05,29561.98597,27,Fear
15/12/2019,7064.14,7200.3,7008.35,7118.59,26395.77814,21,Extreme Fear
16/12/2019,7119.6,7150,6836,6891.72,43863.99306,24,Extreme Fear
17/12/2019,6891.44,6942.21,6560,6623.82,53865.06993,23,Extreme Fear
18/12/2019,6623.84,7440,6435,7277.83,95636.65125,15,Extreme Fear
19/12/2019,7277.83,7380,7038.31,7150.3,55509.04908,21,Extreme Fear
20/12/2019,7151.31,7220,7079.5,7187.83,32132.06921,23,Extreme Fear
21/12/2019,7188.01,7190.58,7105,7132.75,19467.17403,23,Extreme Fear
22/12/2019,7131.59,7518.54,7122.47,7501.44,39137.45515,20,Extreme Fear
23/12/2019,7500.71,7695.38,7265.84,7317.09,68051.9972,33,Fear
24/12/2019,7317.3,7436.68,7157.04,7255.77,43629.49419,25,Extreme Fear
25/12/2019,7255.77,7271.77,7128.86,7204.63,27492.04432,22,Extreme Fear
26/12/2019,7205.01,7435,7157.12,7202,36259.76108,39,Fear
27/12/2019,7202,7275.86,7076.42,7254.74,33642.70186,38,Fear
28/12/2019,7254.77,7365.01,7238.67,7316.14,26848.9822,37,Fear
29/12/2019,7315.36,7528.45,7288,7388.24,31387.10609,37,Fear
30/12/2019,7388.43,7408.24,7220,7246,29605.91178,40,Fear
31/12/2019,7246,7320,7145.01,7195.23,25954.45353,38,Fear
01/01/2020,7195.24,7255,7175.15,7200.85,16792.38817,37,Fear
02/01/2020,7200.77,7212.5,6924.74,6965.71,31951.48393,39,Fear
03/01/2020,6965.49,7405,6871.04,7344.96,68428.50045,38,Fear
04/01/2020,7345,7404,7272.21,7354.11,29987.97498,38,Fear
05/01/2020,7354.19,7495,7318,7358.75,38331.0856,39,Fear
06/01/2020,7357.64,7795.34,7346.76,7758,54635.69532,41,Fear
07/01/2020,7758.9,8207.68,7723.71,8145.28,91171.68466,40,Fear
08/01/2020,8145.92,8455,7870,8055.98,112622.6426,51,Neutral
09/01/2020,8054.72,8055.96,7750,7817.76,64239.51983,44,Fear
10/01/2020,7817.74,8199,7672,8197.02,82406.77745,41,Fear
11/01/2020,8198.86,8286.34,8003.16,8020.01,54810.03267,50,Neutral
12/01/2020,8020.01,8197,7960,8184.98,38131.49434,45,Fear
13/01/2020,8184.97,8196,8055.89,8110.34,31159.75568,49,Neutral
14/01/2020,8110.34,8880,8105.54,8810.01,120399.1267,56,Greed
15/01/2020,8814.64,8916.48,8564,8821.41,84816.29761,54,Neutral
16/01/2020,8820.01,8859.81,8586,8720.01,51991.07428,55,Greed
17/01/2020,8720.15,9041.65,8672.44,8913.28,70897.73738,54,Neutral
18/01/2020,8913.27,8988.88,8806.38,8915.96,38294.74655,51,Neutral
19/01/2020,8915.09,9198.98,8466,8701.7,70676.88926,53,Neutral
20/01/2020,8701.72,8746.99,8521.28,8642.35,38896.63975,48,Neutral
21/01/2020,8642.35,8789,8488,8736.03,36494.68766,49,Neutral
22/01/2020,8736.04,8818,8590,8682.36,29080.55714,52,Neutral
23/01/2020,8682.77,8691.81,8306.39,8404.52,48165.9446,49,Neutral
24/01/2020,8404.52,8528.02,8238,8439,41687.52953,40,Fear
25/01/2020,8438.99,8451.26,8254.9,8340.58,25521.15793,41,Fear
26/01/2020,8340.01,8618.13,8293.66,8615,31130.48516,42,Fear
27/01/2020,8614.39,9000,8535,8907.57,53973.543,50,Neutral
28/01/2020,8907.57,9400,8862.4,9374.21,74584.85377,54,Neutral
29/01/2020,9375.34,9449.24,9216,9301.53,53864.06512,57,Greed
30/01/2020,9301.57,9578,9204.44,9513.21,60626.74426,57,Greed
31/01/2020,9511.52,9530.22,9210.01,9352.89,45552.02235,55,Greed
01/02/2020,9351.71,9464.53,9281,9384.61,28578.06735,57,Greed
02/02/2020,9384.41,9477.03,9120,9331.51,45690.91254,57,Greed
03/02/2020,9331.59,9618.79,9234,9292.24,50892.13345,59,Greed
04/02/2020,9291.35,9350,9093.01,9197.02,53308.17527,56,Greed
05/02/2020,9197.02,9744.45,9177.22,9612.04,64870.41562,53,Neutral
06/02/2020,9612.03,9862.57,9526.35,9772,64949.70659,61,Greed
07/02/2020,9772,9885,9730,9813.73,43966.11463,56,Greed
08/02/2020,9813.87,9940,9667.11,9895.05,43600.84367,56,Greed
09/02/2020,9895.04,10166,9880.75,10151.75,43408.47562,56,Greed
10/02/2020,10151.72,10188,9756,9851.83,59573.08462,57,Greed
11/02/2020,9851.74,10323.59,9700,10223.08,62422.39522,52,Neutral
12/02/2020,10223.08,10450,10223.08,10326.46,61008.06393,61,Greed
13/02/2020,10325.33,10500,10080,10229.63,79344.35876,65,Greed
14/02/2020,10227.78,10381.56,10111.37,10344.36,47038.48017,63,Greed
15/02/2020,10344.36,10375,9801,9904.72,57657.20295,64,Greed
16/02/2020,9904.46,10050,9638.12,9917.27,60023.99954,59,Greed
17/02/2020,9910.7,9964.16,9452.67,9706,70261.0119,49,Neutral
18/02/2020,9706,10250,9576.01,10164.71,70604.12402,53,Neutral
19/02/2020,10164.78,10250,9350,9593.79,55162.5869,50,Neutral
20/02/2020,9594.65,9699,9400,9596.42,60152.34291,44,Fear
21/02/2020,9597.21,9755.51,9550.21,9677.05,42181.55452,44,Fear
22/02/2020,9677.05,9709.17,9560.02,9650.86,24636.75762,43,Fear
23/02/2020,9650.85,9990,9645,9936.4,37702.08984,46,Fear
24/02/2020,9936.4,9990,9473.56,9656.13,55796.59612,46,Fear
25/02/2020,9655.52,9675,9250,9315.84,54379.34455,44,Fear
26/02/2020,9316.48,9377.44,8633.63,8785.25,92130.34548,41,Fear
27/02/2020,8786,8971.77,8531,8823.21,72483.57876,39,Fear
28/02/2020,8823.25,8900,8445,8692.91,71155.20898,40,Fear
29/02/2020,8690.8,8790,8523.55,8523.61,36748.18304,38,Fear
01/03/2020,8523.61,8750,8411,8531.88,43892.20178,39,Fear
02/03/2020,8530.3,8965.75,8498,8915.24,60401.31773,38,Fear
03/03/2020,8911.18,8919.65,8651,8760.07,55154.99728,38,Fear
04/03/2020,8760.07,8848.29,8660,8750.87,38696.48258,40,Fear
05/03/2020,8750.99,9159.42,8746.54,9054.68,58201.86636,41,Fear
06/03/2020,9054.64,9170,8985.5,9131.88,43782.94804,39,Fear
07/03/2020,9130.89,9188,8835,8886.66,45422.20453,38,Fear
08/03/2020,8885.25,8886.76,8000,8033.31,77537.31517,33,Fear
09/03/2020,8034.76,8179.31,7632.01,7929.87,116968.8633,17,Extreme Fear
10/03/2020,7929.87,8149,7728.01,7894.56,86783.44388,16,Extreme Fear
11/03/2020,7894.57,7980,7590,7934.52,79942.41117,17,Extreme Fear
12/03/2020,7934.58,7966.17,4410,4800,261505.6087,14,Extreme Fear
13/03/2020,4800.01,5955,3782.13,5578.6,402201.6738,10,Extreme Fear
14/03/2020,5576.05,5640.52,5055.13,5172.06,136910.136,8,Extreme Fear
15/03/2020,5172.48,5940,5093.1,5361.3,139916.1465,12,Extreme Fear
16/03/2020,5360.33,5365.42,4442.12,5028.97,227276.9228,9,Extreme Fear
17/03/2020,5028.86,5525,4921.45,5312.64,150089.9263,8,Extreme Fear
18/03/2020,5312.64,5436.17,5009.37,5393.04,137127.6349,11,Extreme Fear
19/03/2020,5393.26,6400,5252.53,6162.37,199020.8734,12,Extreme Fear
20/03/2020,6162.05,6900,5670,6208.36,219298.3295,9,Extreme Fear
21/03/2020,6204.57,6456.98,5860.02,6186.98,128913.6684,9,Extreme Fear
22/03/2020,6187.04,6407.87,5734.01,5816.19,119115.9905,11,Extreme Fear
23/03/2020,5816.05,6600,5688,6467.31,164674.2158,10,Extreme Fear
24/03/2020,6465.25,6833,6371.33,6744.72,151138.0099,12,Extreme Fear
25/03/2020,6744.69,6957.96,6450,6677.43,132155.735,13,Extreme Fear
26/03/2020,6677.42,6780,6510,6737.36,83026.55521,14,Extreme Fear
27/03/2020,6737.27,6842.59,6261,6359.11,82914.96835,12,Extreme Fear
28/03/2020,6359.11,6360,6024,6236.65,93159.69343,8,Extreme Fear
29/03/2020,6236.65,6266,5866.56,5881.42,63311.62771,12,Extreme Fear
30/03/2020,5880.5,6599,5857.76,6394.38,118889.55,10,Extreme Fear
31/03/2020,6394.45,6523.23,6321.4,6410.44,72337.59526,12,Extreme Fear
01/04/2020,6412.14,6679.94,6150.11,6642.92,97500.7524,12,Extreme Fear
02/04/2020,6643.36,7198,6551,6794.09,149299.9069,14,Extreme Fear
03/04/2020,6793.86,7048,6602.1,6734.1,104080.2769,14,Extreme Fear
04/04/2020,6732.97,6990.41,6650.01,6856.99,72990.86114,12,Extreme Fear
05/04/2020,6857.41,6895.54,6677.52,6772.78,49685.35698,12,Extreme Fear
06/04/2020,6772.78,7355.14,6765,7329.9,118052.0008,12,Extreme Fear
07/04/2020,7329.9,7459.69,7077,7197.32,103585.1689,20,Extreme Fear
08/04/2020,7197.32,7420,7150,7361.28,76059.14584,21,Extreme Fear
09/04/2020,7360.26,7371.92,7108.08,7283.54,61094.87242,22,Extreme Fear
10/04/2020,7283.54,7295.75,6739.98,6858.92,104674.6234,15,Extreme Fear
11/04/2020,6858.92,6944.3,6760,6876.83,45470.29321,15,Extreme Fear
12/04/2020,6876.84,7177,6780,6903.79,73868.6665,10,Extreme Fear
13/04/2020,6903.79,6903.79,6575,6837.91,96415.47657,11,Extreme Fear
14/04/2020,6838.04,6978,6754.28,6868.7,69068.62329,15,Extreme Fear
15/04/2020,6868.57,6933,6605,6621.24,61571.38499,18,Extreme Fear
16/04/2020,6621.25,7190,6468.27,7101.94,125009.8575,13,Extreme Fear
17/04/2020,7101.99,7148.12,6972.98,7027.55,54126.50976,15,Extreme Fear
18/04/2020,7026.78,7293.08,7014.4,7248.6,49488.54282,18,Extreme Fear
19/04/2020,7248.6,7266.15,7055.6,7120.74,45664.86393,16,Extreme Fear
20/04/2020,7121.4,7220,6751,6826.83,90149.49137,15,Extreme Fear
21/04/2020,6828.98,6940,6762,6841.37,60109.71081,17,Extreme Fear
22/04/2020,6841.36,7156.38,6818,7125.14,61486.37733,19,Extreme Fear
23/04/2020,7125.12,7738,7020,7482.39,102773.5696,19,Extreme Fear
24/04/2020,7483.96,7615.96,7388,7505,60182.11994,20,Extreme Fear
25/04/2020,7505,7705,7431.07,7538.67,43874.42773,24,Extreme Fear
26/04/2020,7539.03,7700,7480,7693.1,50522.61621,21,Extreme Fear
27/04/2020,7693.1,7792.02,7606,7774.62,65441.33958,28,Fear
28/04/2020,7773.51,7780,7659.12,7738.98,46302.75264,26,Fear
29/04/2020,7738.58,8952.89,7710.05,8778.57,183546.8875,26,Fear
30/04/2020,8778.58,9460,8401,8620,206277.2141,44,Fear
01/05/2020,8620,9059.18,8613.56,8826.96,91468.81506,40,Fear
02/05/2020,8825.67,9010,8753,8972.05,59002.08755,40,Fear
03/05/2020,8972.58,9200,8712,8894.16,90126.06564,45,Fear
04/05/2020,8894.15,8950,8522,8871.96,84418.51233,44,Fear
05/05/2020,8871.92,9118.58,8760,9021.83,76480.76534,40,Fear
06/05/2020,9021.36,9395,8906.21,9142.92,105925.3024,42,Fear
07/05/2020,9143.4,10067,9021,9986.4,147154.6114,49,Neutral
08/05/2020,9986.3,10035.96,9705,9800.01,100683.7964,55,Greed
09/05/2020,9800.02,9914.25,9520,9539.4,81950.67957,56,Greed
10/05/2020,9539.1,9574.83,8117,8722.77,183865.182,48,Neutral
11/05/2020,8722.77,9168,8200,8561.52,168807.2518,40,Fear
12/05/2020,8562.04,8978.26,8528.78,8810.79,86522.78007,39,Fear
13/05/2020,8810.99,9398,8792.99,9309.37,92466.27402,41,Fear
14/05/2020,9309.35,9939,9256.76,9791.98,129565.3775,40,Fear
15/05/2020,9791.97,9845.62,9150,9316.42,115890.7615,44,Fear
16/05/2020,9315.96,9588,9220,9381.27,59587.62786,41,Fear
17/05/2020,9380.81,9888,9322.1,9680.04,68647.76432,40,Fear
18/05/2020,9681.11,9950,9464.23,9733.93,82006.60358,50,Neutral
19/05/2020,9733.93,9897.21,9474,9775.53,78539.76045,50,Neutral
20/05/2020,9775.13,9842,9326,9511.43,74923.73809,52,Neutral
21/05/2020,9511.43,9578.47,8815,9068.65,108928.781,49,Neutral
22/05/2020,9067.51,9271,8933.52,9170,58943.13102,42,Fear
23/05/2020,9170,9307.85,9070,9179.15,43526.29697,40,Fear
24/05/2020,9179.01,9298,8700,8720.34,70379.86645,43,Fear
25/05/2020,8718.14,8979.66,8642.72,8900.35,62833.91095,41,Fear
26/05/2020,8900.35,9017.67,8700,8841.18,58299.77014,39,Fear
27/05/2020,8841,9225,8811.73,9204.07,68910.35551,39,Fear
28/05/2020,9204.07,9625.47,9110,9575.89,74110.78766,41,Fear
29/05/2020,9575.87,9605.26,9330,9427.07,57374.36296,48,Neutral
30/05/2020,9426.6,9740,9331.23,9697.72,55665.27254,48,Neutral
31/05/2020,9697.72,9700,9381.41,9448.27,48333.7864,51,Neutral
01/06/2020,9448.27,10380,9421.67,10200.77,76649.12696,50,Neutral
02/06/2020,10202.71,10228.99,9266,9518.04,108970.7732,56,Greed
03/06/2020,9518.02,9690,9365.21,9666.24,46252.64494,48,Neutral
04/06/2020,9666.32,9881.63,9450,9789.06,57456.10097,54,Neutral
05/06/2020,9788.14,9854.75,9581,9621.16,47788.05005,53,Neutral
06/06/2020,9621.17,9735,9531.05,9666.3,32752.95089,54,Neutral
07/06/2020,9666.85,9802,9372.46,9746.99,57952.84839,54,Neutral
08/06/2020,9746.99,9800,9633,9782.01,40664.66413,53,Neutral
09/06/2020,9782,9877,9570,9772.43,46024.00129,52,Neutral
10/06/2020,9772.44,9992.72,9704.18,9885,47130.76298,54,Neutral
11/06/2020,9885.22,9964,9113,9280.4,94418.98473,52,Neutral
12/06/2020,9278.88,9557.12,9232.51,9465.13,50119.06693,38,Fear
13/06/2020,9464.96,9494.73,9351,9473.34,27759.78485,38,Fear
14/06/2020,9473.34,9480.99,9245,9342.1,30055.50661,40,Fear
15/06/2020,9342.1,9495,8910.45,9426.02,86107.92471,37,Fear
16/06/2020,9426.05,9589,9373.09,9525.59,52052.44693,39,Fear
17/06/2020,9526.97,9565,9236.61,9465.14,48046.41115,38,Fear
18/06/2020,9465.13,9489,9280,9386.32,37381.95377,40,Fear
19/06/2020,9386.32,9438.3,9215.79,9310.23,45330.98367,39,Fear
20/06/2020,9310.23,9395,9170.95,9358.95,30329.06538,38,Fear
21/06/2020,9358.95,9422,9281.54,9294.69,24316.92623,37,Fear
22/06/2020,9294.69,9780,9277.09,9685.69,57895.46834,38,Fear
23/06/2020,9685.69,9720,9577.03,9624.89,41031.02938,41,Fear
24/06/2020,9624.33,9670,9208,9296.49,61571.56146,50,Neutral
25/06/2020,9298.33,9340,9009.69,9249.49,55831.61916,43,Fear
26/06/2020,9249.49,9298,9045.45,9162.21,50292.29828,40,Fear
27/06/2020,9162.21,9196.24,8833,9012,46290.93011,43,Fear
28/06/2020,9012,9191,8948.06,9116.35,30688.17642,40,Fear
29/06/2020,9116.16,9238,9024.67,9192.56,42120.29326,41,Fear
30/06/2020,9192.93,9205,9064.89,9138.55,31463.1628,44,Fear
01/07/2020,9138.08,9292,9080.1,9232,38488.5287,42,Fear
02/07/2020,9231.99,9261.96,8940,9086.54,45725.16808,42,Fear
03/07/2020,9086.54,9125,9037.47,9058.26,28943.42018,41,Fear
04/07/2020,9057.79,9190,9040.04,9135.46,26441.96848,40,Fear
05/07/2020,9135,9145.24,8893.03,9069.41,34073.65363,38,Fear
